数据集总长度：1115394
Before CTE Training: train eu loss: 1.1252415180206299, eval eu loss: 1.461101770401001
Before CTE Training: train eu acc: 0.6404571533203125, eval eu acc: 0.56787109375
epoch   0 summary: train_cos_loss : 0.0524, train_cro_loss : 0.2113, train_tot_loss : 0.0535, valid_cos_loss : 0.0517, valid_cro_loss : 0.0000, valid_tot_loss : 0.0514, 
epoch 133 summary: train_cos_loss : 0.0349, train_cro_loss : 0.2925, train_tot_loss : 0.0367, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 134 summary: train_cos_loss : 0.0337, train_cro_loss : 0.3020, train_tot_loss : 0.0355, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 135 summary: train_cos_loss : 0.0365, train_cro_loss : 0.3216, train_tot_loss : 0.0385, valid_cos_loss : 0.0304, valid_cro_loss : 0.0000, valid_tot_loss : 0.0302, 
epoch 136 summary: train_cos_loss : 0.0353, train_cro_loss : 0.3195, train_tot_loss : 0.0372, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 137 summary: train_cos_loss : 0.0340, train_cro_loss : 0.3210, train_tot_loss : 0.0360, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 138 summary: train_cos_loss : 0.0331, train_cro_loss : 0.3146, train_tot_loss : 0.0351, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 139 summary: train_cos_loss : 0.0325, train_cro_loss : 0.3104, train_tot_loss : 0.0344, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 140 summary: train_cos_loss : 0.0331, train_cro_loss : 0.3025, train_tot_loss : 0.0350, valid_cos_loss : 0.0302, valid_cro_loss : 0.0000, valid_tot_loss : 0.0300, 
train loss: 2.1115, accuracy: 0.6240, valid loss: 2.2759, accuracy: 0.4048, 
epoch 141 summary: train_cos_loss : 0.0339, train_cro_loss : 0.3033, train_tot_loss : 0.0358, valid_cos_loss : 0.0299, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 142 summary: train_cos_loss : 0.0338, train_cro_loss : 0.3055, train_tot_loss : 0.0357, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 143 summary: train_cos_loss : 0.0348, train_cro_loss : 0.3103, train_tot_loss : 0.0367, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 144 summary: train_cos_loss : 0.0338, train_cro_loss : 0.3043, train_tot_loss : 0.0357, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 145 summary: train_cos_loss : 0.0344, train_cro_loss : 0.3114, train_tot_loss : 0.0363, valid_cos_loss : 0.0303, valid_cro_loss : 0.0000, valid_tot_loss : 0.0301, 
epoch 146 summary: train_cos_loss : 0.0338, train_cro_loss : 0.3135, train_tot_loss : 0.0358, valid_cos_loss : 0.0299, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 147 summary: train_cos_loss : 0.0344, train_cro_loss : 0.3037, train_tot_loss : 0.0363, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 148 summary: train_cos_loss : 0.0339, train_cro_loss : 0.3083, train_tot_loss : 0.0359, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 149 summary: train_cos_loss : 0.0338, train_cro_loss : 0.3051, train_tot_loss : 0.0357, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 150 summary: train_cos_loss : 0.0355, train_cro_loss : 0.3301, train_tot_loss : 0.0376, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0298, 
train loss: 2.1343, accuracy: 0.6043, valid loss: 2.3328, accuracy: 0.3916, 
epoch 151 summary: train_cos_loss : 0.0340, train_cro_loss : 0.3387, train_tot_loss : 0.0362, valid_cos_loss : 0.0293, valid_cro_loss : 0.0000, valid_tot_loss : 0.0290, 
epoch 152 summary: train_cos_loss : 0.0333, train_cro_loss : 0.3282, train_tot_loss : 0.0353, valid_cos_loss : 0.0293, valid_cro_loss : 0.0000, valid_tot_loss : 0.0291, 
epoch 153 summary: train_cos_loss : 0.0331, train_cro_loss : 0.3234, train_tot_loss : 0.0352, valid_cos_loss : 0.0293, valid_cro_loss : 0.0000, valid_tot_loss : 0.0291, 
epoch 154 summary: train_cos_loss : 0.0340, train_cro_loss : 0.3147, train_tot_loss : 0.0360, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 155 summary: train_cos_loss : 0.0332, train_cro_loss : 0.3096, train_tot_loss : 0.0351, valid_cos_loss : 0.0301, valid_cro_loss : 0.0000, valid_tot_loss : 0.0299, 
epoch 156 summary: train_cos_loss : 0.0332, train_cro_loss : 0.3046, train_tot_loss : 0.0351, valid_cos_loss : 0.0299, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 157 summary: train_cos_loss : 0.0332, train_cro_loss : 0.3207, train_tot_loss : 0.0352, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 158 summary: train_cos_loss : 0.0330, train_cro_loss : 0.3093, train_tot_loss : 0.0350, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 159 summary: train_cos_loss : 0.0334, train_cro_loss : 0.3062, train_tot_loss : 0.0354, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 160 summary: train_cos_loss : 0.0331, train_cro_loss : 0.2974, train_tot_loss : 0.0349, valid_cos_loss : 0.0304, valid_cro_loss : 0.0000, valid_tot_loss : 0.0302, 
train loss: 2.0527, accuracy: 0.6520, valid loss: 2.2547, accuracy: 0.4141, 
epoch 161 summary: train_cos_loss : 0.0337, train_cro_loss : 0.2866, train_tot_loss : 0.0355, valid_cos_loss : 0.0302, valid_cro_loss : 0.0000, valid_tot_loss : 0.0300, 
epoch 162 summary: train_cos_loss : 0.0329, train_cro_loss : 0.2880, train_tot_loss : 0.0347, valid_cos_loss : 0.0299, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 163 summary: train_cos_loss : 0.0328, train_cro_loss : 0.2827, train_tot_loss : 0.0345, valid_cos_loss : 0.0299, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 164 summary: train_cos_loss : 0.0325, train_cro_loss : 0.2817, train_tot_loss : 0.0343, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 165 summary: train_cos_loss : 0.0365, train_cro_loss : 0.3054, train_tot_loss : 0.0384, valid_cos_loss : 0.0304, valid_cro_loss : 0.0000, valid_tot_loss : 0.0302, 
epoch 166 summary: train_cos_loss : 0.0351, train_cro_loss : 0.3047, train_tot_loss : 0.0370, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 167 summary: train_cos_loss : 0.0340, train_cro_loss : 0.3076, train_tot_loss : 0.0360, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 168 summary: train_cos_loss : 0.0338, train_cro_loss : 0.3065, train_tot_loss : 0.0358, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 169 summary: train_cos_loss : 0.0335, train_cro_loss : 0.3001, train_tot_loss : 0.0354, valid_cos_loss : 0.0293, valid_cro_loss : 0.0000, valid_tot_loss : 0.0291, 
epoch 170 summary: train_cos_loss : 0.0336, train_cro_loss : 0.3065, train_tot_loss : 0.0355, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0298, 
train loss: 2.0684, accuracy: 0.6414, valid loss: 2.3554, accuracy: 0.4082, 
epoch 171 summary: train_cos_loss : 0.0328, train_cro_loss : 0.3015, train_tot_loss : 0.0347, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 172 summary: train_cos_loss : 0.0325, train_cro_loss : 0.2927, train_tot_loss : 0.0344, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 173 summary: train_cos_loss : 0.0330, train_cro_loss : 0.2983, train_tot_loss : 0.0348, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 174 summary: train_cos_loss : 0.0325, train_cro_loss : 0.2909, train_tot_loss : 0.0343, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 175 summary: train_cos_loss : 0.0328, train_cro_loss : 0.2868, train_tot_loss : 0.0346, valid_cos_loss : 0.0305, valid_cro_loss : 0.0000, valid_tot_loss : 0.0303, 
epoch 176 summary: train_cos_loss : 0.0340, train_cro_loss : 0.2853, train_tot_loss : 0.0357, valid_cos_loss : 0.0302, valid_cro_loss : 0.0000, valid_tot_loss : 0.0300, 
epoch 177 summary: train_cos_loss : 0.0337, train_cro_loss : 0.2884, train_tot_loss : 0.0354, valid_cos_loss : 0.0299, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 178 summary: train_cos_loss : 0.0336, train_cro_loss : 0.2933, train_tot_loss : 0.0355, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 179 summary: train_cos_loss : 0.0331, train_cro_loss : 0.2951, train_tot_loss : 0.0349, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 180 summary: train_cos_loss : 0.0364, train_cro_loss : 0.3104, train_tot_loss : 0.0383, valid_cos_loss : 0.0304, valid_cro_loss : 0.0000, valid_tot_loss : 0.0301, 
train loss: 1.9994, accuracy: 0.6433, valid loss: 2.3117, accuracy: 0.4053, 
epoch 181 summary: train_cos_loss : 0.0346, train_cro_loss : 0.3124, train_tot_loss : 0.0365, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 182 summary: train_cos_loss : 0.0335, train_cro_loss : 0.3139, train_tot_loss : 0.0354, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 183 summary: train_cos_loss : 0.0330, train_cro_loss : 0.3110, train_tot_loss : 0.0349, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 184 summary: train_cos_loss : 0.0326, train_cro_loss : 0.3106, train_tot_loss : 0.0346, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 185 summary: train_cos_loss : 0.0329, train_cro_loss : 0.3108, train_tot_loss : 0.0348, valid_cos_loss : 0.0302, valid_cro_loss : 0.0000, valid_tot_loss : 0.0300, 
epoch 186 summary: train_cos_loss : 0.0331, train_cro_loss : 0.3092, train_tot_loss : 0.0351, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 187 summary: train_cos_loss : 0.0328, train_cro_loss : 0.3005, train_tot_loss : 0.0347, valid_cos_loss : 0.0299, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 188 summary: train_cos_loss : 0.0335, train_cro_loss : 0.2934, train_tot_loss : 0.0353, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 189 summary: train_cos_loss : 0.0345, train_cro_loss : 0.3032, train_tot_loss : 0.0364, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 190 summary: train_cos_loss : 0.0335, train_cro_loss : 0.3029, train_tot_loss : 0.0354, valid_cos_loss : 0.0304, valid_cro_loss : 0.0000, valid_tot_loss : 0.0302, 
train loss: 2.0523, accuracy: 0.6423, valid loss: 2.2795, accuracy: 0.4033, 
epoch 191 summary: train_cos_loss : 0.0338, train_cro_loss : 0.2957, train_tot_loss : 0.0357, valid_cos_loss : 0.0302, valid_cro_loss : 0.0000, valid_tot_loss : 0.0299, 
epoch 192 summary: train_cos_loss : 0.0336, train_cro_loss : 0.2941, train_tot_loss : 0.0354, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 193 summary: train_cos_loss : 0.0339, train_cro_loss : 0.2948, train_tot_loss : 0.0358, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 194 summary: train_cos_loss : 0.0340, train_cro_loss : 0.2974, train_tot_loss : 0.0358, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 195 summary: train_cos_loss : 0.0368, train_cro_loss : 0.3173, train_tot_loss : 0.0388, valid_cos_loss : 0.0303, valid_cro_loss : 0.0000, valid_tot_loss : 0.0300, 
epoch 196 summary: train_cos_loss : 0.0349, train_cro_loss : 0.3086, train_tot_loss : 0.0369, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 197 summary: train_cos_loss : 0.0339, train_cro_loss : 0.3077, train_tot_loss : 0.0358, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 198 summary: train_cos_loss : 0.0337, train_cro_loss : 0.3179, train_tot_loss : 0.0357, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 199 summary: train_cos_loss : 0.0332, train_cro_loss : 0.3173, train_tot_loss : 0.0352, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 200 summary: train_cos_loss : 0.0336, train_cro_loss : 0.3122, train_tot_loss : 0.0355, valid_cos_loss : 0.0302, valid_cro_loss : 0.0000, valid_tot_loss : 0.0300, 
train loss: 2.1238, accuracy: 0.6299, valid loss: 2.3070, accuracy: 0.4014, 
epoch 201 summary: train_cos_loss : 0.0328, train_cro_loss : 0.3035, train_tot_loss : 0.0347, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0298, 
epoch 202 summary: train_cos_loss : 0.0333, train_cro_loss : 0.3113, train_tot_loss : 0.0353, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 203 summary: train_cos_loss : 0.0329, train_cro_loss : 0.3031, train_tot_loss : 0.0348, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 204 summary: train_cos_loss : 0.0328, train_cro_loss : 0.2988, train_tot_loss : 0.0347, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 205 summary: train_cos_loss : 0.0327, train_cro_loss : 0.2944, train_tot_loss : 0.0345, valid_cos_loss : 0.0304, valid_cro_loss : 0.0000, valid_tot_loss : 0.0302, 
epoch 206 summary: train_cos_loss : 0.0335, train_cro_loss : 0.3012, train_tot_loss : 0.0354, valid_cos_loss : 0.0301, valid_cro_loss : 0.0000, valid_tot_loss : 0.0299, 
epoch 207 summary: train_cos_loss : 0.0333, train_cro_loss : 0.2984, train_tot_loss : 0.0352, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0298, 
epoch 208 summary: train_cos_loss : 0.0329, train_cro_loss : 0.2970, train_tot_loss : 0.0347, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 209 summary: train_cos_loss : 0.0324, train_cro_loss : 0.2888, train_tot_loss : 0.0342, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 210 summary: train_cos_loss : 0.0351, train_cro_loss : 0.3124, train_tot_loss : 0.0371, valid_cos_loss : 0.0305, valid_cro_loss : 0.0000, valid_tot_loss : 0.0303, 
train loss: 2.0691, accuracy: 0.6125, valid loss: 2.3053, accuracy: 0.3770, 
epoch 211 summary: train_cos_loss : 0.0336, train_cro_loss : 0.3215, train_tot_loss : 0.0356, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 212 summary: train_cos_loss : 0.0338, train_cro_loss : 0.3224, train_tot_loss : 0.0358, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 213 summary: train_cos_loss : 0.0339, train_cro_loss : 0.3100, train_tot_loss : 0.0358, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 214 summary: train_cos_loss : 0.0339, train_cro_loss : 0.3085, train_tot_loss : 0.0358, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 215 summary: train_cos_loss : 0.0330, train_cro_loss : 0.2989, train_tot_loss : 0.0348, valid_cos_loss : 0.0302, valid_cro_loss : 0.0000, valid_tot_loss : 0.0300, 
epoch 216 summary: train_cos_loss : 0.0330, train_cro_loss : 0.2934, train_tot_loss : 0.0348, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0298, 
epoch 217 summary: train_cos_loss : 0.0335, train_cro_loss : 0.3100, train_tot_loss : 0.0354, valid_cos_loss : 0.0299, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 218 summary: train_cos_loss : 0.0330, train_cro_loss : 0.2994, train_tot_loss : 0.0349, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 219 summary: train_cos_loss : 0.0327, train_cro_loss : 0.3006, train_tot_loss : 0.0346, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 220 summary: train_cos_loss : 0.0338, train_cro_loss : 0.2957, train_tot_loss : 0.0357, valid_cos_loss : 0.0305, valid_cro_loss : 0.0000, valid_tot_loss : 0.0303, 
train loss: 2.0476, accuracy: 0.6409, valid loss: 2.2820, accuracy: 0.4043, 
epoch 221 summary: train_cos_loss : 0.0336, train_cro_loss : 0.2969, train_tot_loss : 0.0354, valid_cos_loss : 0.0303, valid_cro_loss : 0.0000, valid_tot_loss : 0.0301, 
epoch 222 summary: train_cos_loss : 0.0329, train_cro_loss : 0.2935, train_tot_loss : 0.0347, valid_cos_loss : 0.0301, valid_cro_loss : 0.0000, valid_tot_loss : 0.0299, 
epoch 223 summary: train_cos_loss : 0.0342, train_cro_loss : 0.2811, train_tot_loss : 0.0359, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0298, 
epoch 224 summary: train_cos_loss : 0.0340, train_cro_loss : 0.2863, train_tot_loss : 0.0358, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 225 summary: train_cos_loss : 0.0361, train_cro_loss : 0.3109, train_tot_loss : 0.0381, valid_cos_loss : 0.0304, valid_cro_loss : 0.0000, valid_tot_loss : 0.0302, 
epoch 226 summary: train_cos_loss : 0.0346, train_cro_loss : 0.3088, train_tot_loss : 0.0365, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 227 summary: train_cos_loss : 0.0342, train_cro_loss : 0.3111, train_tot_loss : 0.0361, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 228 summary: train_cos_loss : 0.0347, train_cro_loss : 0.3076, train_tot_loss : 0.0366, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 229 summary: train_cos_loss : 0.0346, train_cro_loss : 0.2994, train_tot_loss : 0.0365, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 230 summary: train_cos_loss : 0.0334, train_cro_loss : 0.3188, train_tot_loss : 0.0354, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0298, 
train loss: 2.0888, accuracy: 0.6255, valid loss: 2.3603, accuracy: 0.4014, 
epoch 231 summary: train_cos_loss : 0.0334, train_cro_loss : 0.3126, train_tot_loss : 0.0353, valid_cos_loss : 0.0299, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 232 summary: train_cos_loss : 0.0333, train_cro_loss : 0.3069, train_tot_loss : 0.0352, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 233 summary: train_cos_loss : 0.0333, train_cro_loss : 0.3037, train_tot_loss : 0.0352, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 234 summary: train_cos_loss : 0.0328, train_cro_loss : 0.3015, train_tot_loss : 0.0347, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 235 summary: train_cos_loss : 0.0338, train_cro_loss : 0.2995, train_tot_loss : 0.0357, valid_cos_loss : 0.0305, valid_cro_loss : 0.0000, valid_tot_loss : 0.0303, 
epoch 236 summary: train_cos_loss : 0.0337, train_cro_loss : 0.3059, train_tot_loss : 0.0356, valid_cos_loss : 0.0302, valid_cro_loss : 0.0000, valid_tot_loss : 0.0300, 
epoch 237 summary: train_cos_loss : 0.0333, train_cro_loss : 0.3013, train_tot_loss : 0.0352, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0298, 
epoch 238 summary: train_cos_loss : 0.0339, train_cro_loss : 0.2945, train_tot_loss : 0.0357, valid_cos_loss : 0.0299, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 239 summary: train_cos_loss : 0.0332, train_cro_loss : 0.2899, train_tot_loss : 0.0350, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 240 summary: train_cos_loss : 0.0362, train_cro_loss : 0.3179, train_tot_loss : 0.0381, valid_cos_loss : 0.0303, valid_cro_loss : 0.0000, valid_tot_loss : 0.0301, 
train loss: 2.0533, accuracy: 0.6130, valid loss: 2.3681, accuracy: 0.3857, 
epoch 241 summary: train_cos_loss : 0.0338, train_cro_loss : 0.3218, train_tot_loss : 0.0358, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 242 summary: train_cos_loss : 0.0335, train_cro_loss : 0.3199, train_tot_loss : 0.0355, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 243 summary: train_cos_loss : 0.0334, train_cro_loss : 0.3257, train_tot_loss : 0.0355, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 244 summary: train_cos_loss : 0.0336, train_cro_loss : 0.3151, train_tot_loss : 0.0356, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 245 summary: train_cos_loss : 0.0338, train_cro_loss : 0.3086, train_tot_loss : 0.0357, valid_cos_loss : 0.0301, valid_cro_loss : 0.0000, valid_tot_loss : 0.0299, 
epoch 246 summary: train_cos_loss : 0.0333, train_cro_loss : 0.3116, train_tot_loss : 0.0353, valid_cos_loss : 0.0299, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 247 summary: train_cos_loss : 0.0336, train_cro_loss : 0.2965, train_tot_loss : 0.0354, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 248 summary: train_cos_loss : 0.0333, train_cro_loss : 0.2896, train_tot_loss : 0.0351, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 249 summary: train_cos_loss : 0.0331, train_cro_loss : 0.2931, train_tot_loss : 0.0349, valid_cos_loss : 0.0294, valid_cro_loss : 0.0000, valid_tot_loss : 0.0292, 
epoch 250 summary: train_cos_loss : 0.0326, train_cro_loss : 0.2990, train_tot_loss : 0.0345, valid_cos_loss : 0.0302, valid_cro_loss : 0.0000, valid_tot_loss : 0.0300, 
train loss: 2.0818, accuracy: 0.6419, valid loss: 2.3119, accuracy: 0.4185, 
epoch 251 summary: train_cos_loss : 0.0342, train_cro_loss : 0.2887, train_tot_loss : 0.0360, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0298, 
epoch 252 summary: train_cos_loss : 0.0330, train_cro_loss : 0.2917, train_tot_loss : 0.0349, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 253 summary: train_cos_loss : 0.0324, train_cro_loss : 0.2902, train_tot_loss : 0.0342, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 254 summary: train_cos_loss : 0.0326, train_cro_loss : 0.2851, train_tot_loss : 0.0343, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 255 summary: train_cos_loss : 0.0361, train_cro_loss : 0.3088, train_tot_loss : 0.0380, valid_cos_loss : 0.0304, valid_cro_loss : 0.0000, valid_tot_loss : 0.0302, 
epoch 256 summary: train_cos_loss : 0.0343, train_cro_loss : 0.3179, train_tot_loss : 0.0363, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 257 summary: train_cos_loss : 0.0341, train_cro_loss : 0.3139, train_tot_loss : 0.0361, valid_cos_loss : 0.0296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0294, 
epoch 258 summary: train_cos_loss : 0.0337, train_cro_loss : 0.3054, train_tot_loss : 0.0356, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 259 summary: train_cos_loss : 0.0336, train_cro_loss : 0.3142, train_tot_loss : 0.0356, valid_cos_loss : 0.0295, valid_cro_loss : 0.0000, valid_tot_loss : 0.0293, 
epoch 260 summary: train_cos_loss : 0.0329, train_cro_loss : 0.3027, train_tot_loss : 0.0348, valid_cos_loss : 0.0301, valid_cro_loss : 0.0000, valid_tot_loss : 0.0299, 
train loss: 2.1059, accuracy: 0.6356, valid loss: 2.2645, accuracy: 0.4199, 
epoch 261 summary: train_cos_loss : 0.0326, train_cro_loss : 0.2998, train_tot_loss : 0.0345, valid_cos_loss : 0.0300, valid_cro_loss : 0.0000, valid_tot_loss : 0.0297, 
epoch 262 summary: train_cos_loss : 0.0329, train_cro_loss : 0.2932, train_tot_loss : 0.0347, valid_cos_loss : 0.0298, valid_cro_loss : 0.0000, valid_tot_loss : 0.0296, 
epoch 263 summary: train_cos_loss : 0.0331, train_cro_loss : 0.2925, train_tot_loss : 0.0349, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 264 summary: train_cos_loss : 0.0329, train_cro_loss : 0.2910, train_tot_loss : 0.0347, valid_cos_loss : 0.0297, valid_cro_loss : 0.0000, valid_tot_loss : 0.0295, 
epoch 265 summary: train_cos_loss : 0.0327, train_cro_loss : 0.2955, train_tot_loss : 0.0345, valid_cos_loss : 0.0303, valid_cro_loss : 0.0000, valid_tot_loss : 0.0301, 
epoch 266 summary: train_cos_loss : 0.0331, train_cro_loss : 0.3005, train_tot_loss : 0.0350, valid_cos_loss : 0.0301, valid_cro_loss : 0.0000, valid_tot_loss : 0.0299, 
