数据集总长度：1115394
Before CTE Training: train eu loss: 0.2912406623363495, eval eu loss: 1.5121827125549316
Before CTE Training: train eu acc: 1.0, eval eu acc: 0.5556640625
epoch   0 summary: train_cos_loss : 0.015124, train_cro_loss : 4.4493, train_tot_loss : 0.0155, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 252 summary: train_cos_loss : 0.001180, train_cro_loss : 0.4743, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 253 summary: train_cos_loss : 0.001171, train_cro_loss : 0.4761, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 254 summary: train_cos_loss : 0.001163, train_cro_loss : 0.4769, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 255 summary: train_cos_loss : 0.001156, train_cro_loss : 0.4770, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 256 summary: train_cos_loss : 0.001150, train_cro_loss : 0.4766, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 257 summary: train_cos_loss : 0.001145, train_cro_loss : 0.4764, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 258 summary: train_cos_loss : 0.001141, train_cro_loss : 0.4766, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 259 summary: train_cos_loss : 0.001137, train_cro_loss : 0.4758, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 260 summary: train_cos_loss : 0.001134, train_cro_loss : 0.4749, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
train loss: 0.4746, accuracy: 0.8907, valid loss: 4.6150, accuracy: 0.0132, 
epoch 261 summary: train_cos_loss : 0.001131, train_cro_loss : 0.4741, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 262 summary: train_cos_loss : 0.001128, train_cro_loss : 0.4735, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 263 summary: train_cos_loss : 0.001125, train_cro_loss : 0.4754, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 264 summary: train_cos_loss : 0.001123, train_cro_loss : 0.4743, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 265 summary: train_cos_loss : 0.001121, train_cro_loss : 0.4734, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 266 summary: train_cos_loss : 0.001119, train_cro_loss : 0.4728, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 267 summary: train_cos_loss : 0.001118, train_cro_loss : 0.4725, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 268 summary: train_cos_loss : 0.001116, train_cro_loss : 0.4723, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 269 summary: train_cos_loss : 0.001115, train_cro_loss : 0.4719, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 270 summary: train_cos_loss : 0.001114, train_cro_loss : 0.4733, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
train loss: 0.4735, accuracy: 0.8916, valid loss: 4.6166, accuracy: 0.0144, 
epoch 271 summary: train_cos_loss : 0.001113, train_cro_loss : 0.4731, train_tot_loss : 0.0012, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 272 summary: train_cos_loss : 0.001112, train_cro_loss : 0.4725, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 273 summary: train_cos_loss : 0.001110, train_cro_loss : 0.4719, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 274 summary: train_cos_loss : 0.001109, train_cro_loss : 0.4716, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 275 summary: train_cos_loss : 0.001109, train_cro_loss : 0.4712, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 276 summary: train_cos_loss : 0.001108, train_cro_loss : 0.4715, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 277 summary: train_cos_loss : 0.001107, train_cro_loss : 0.4709, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 278 summary: train_cos_loss : 0.001107, train_cro_loss : 0.4705, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 279 summary: train_cos_loss : 0.001106, train_cro_loss : 0.4701, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 280 summary: train_cos_loss : 0.001105, train_cro_loss : 0.4699, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
train loss: 0.4699, accuracy: 0.8932, valid loss: 4.6166, accuracy: 0.0144, 
epoch 281 summary: train_cos_loss : 0.001104, train_cro_loss : 0.4695, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 282 summary: train_cos_loss : 0.001104, train_cro_loss : 0.4692, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 283 summary: train_cos_loss : 0.001103, train_cro_loss : 0.4690, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 284 summary: train_cos_loss : 0.001103, train_cro_loss : 0.4687, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 285 summary: train_cos_loss : 0.001102, train_cro_loss : 0.4686, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 286 summary: train_cos_loss : 0.001102, train_cro_loss : 0.4684, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 287 summary: train_cos_loss : 0.001101, train_cro_loss : 0.4682, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 288 summary: train_cos_loss : 0.001101, train_cro_loss : 0.4682, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 289 summary: train_cos_loss : 0.001100, train_cro_loss : 0.4685, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 290 summary: train_cos_loss : 0.001100, train_cro_loss : 0.4683, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
train loss: 0.4683, accuracy: 0.8939, valid loss: 4.6166, accuracy: 0.0144, 
epoch 291 summary: train_cos_loss : 0.001100, train_cro_loss : 0.4680, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 292 summary: train_cos_loss : 0.001099, train_cro_loss : 0.4678, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 293 summary: train_cos_loss : 0.001099, train_cro_loss : 0.4678, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 294 summary: train_cos_loss : 0.001099, train_cro_loss : 0.4676, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 295 summary: train_cos_loss : 0.001098, train_cro_loss : 0.4675, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 296 summary: train_cos_loss : 0.001098, train_cro_loss : 0.4675, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 297 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4675, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 298 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4674, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
epoch 299 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4671, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
首次匹配，保护当前 train4valid 不变。但下次你就没这么好运了！以及，当前的 N_train4valid = 131007，S_cos = 643
epoch 300 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.000000, valid_cro_loss : 0.0000, valid_tot_loss : 0.0000, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 4.6166, accuracy: 0.0144, 
epoch 301 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.017517, valid_cro_loss : 0.0000, valid_tot_loss : 0.0175, 
epoch 302 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.013536, valid_cro_loss : 0.0000, valid_tot_loss : 0.0135, 
epoch 303 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.010597, valid_cro_loss : 0.0000, valid_tot_loss : 0.0106, 
epoch 304 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.008296, valid_cro_loss : 0.0000, valid_tot_loss : 0.0083, 
epoch 305 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.006557, valid_cro_loss : 0.0000, valid_tot_loss : 0.0066, 
epoch 306 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.005272, valid_cro_loss : 0.0000, valid_tot_loss : 0.0053, 
epoch 307 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.004305, valid_cro_loss : 0.0000, valid_tot_loss : 0.0043, 
epoch 308 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.003552, valid_cro_loss : 0.0000, valid_tot_loss : 0.0036, 
epoch 309 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002990, valid_cro_loss : 0.0000, valid_tot_loss : 0.0030, 
epoch 310 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002565, valid_cro_loss : 0.0000, valid_tot_loss : 0.0026, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.4592, accuracy: 0.3923, 
epoch 311 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.002246, valid_cro_loss : 0.0000, valid_tot_loss : 0.0022, 
epoch 312 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001991, valid_cro_loss : 0.0000, valid_tot_loss : 0.0020, 
epoch 313 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001792, valid_cro_loss : 0.0000, valid_tot_loss : 0.0018, 
epoch 314 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001652, valid_cro_loss : 0.0000, valid_tot_loss : 0.0017, 
epoch 315 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001537, valid_cro_loss : 0.0000, valid_tot_loss : 0.0015, 
epoch 316 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001449, valid_cro_loss : 0.0000, valid_tot_loss : 0.0014, 
epoch 317 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001379, valid_cro_loss : 0.0000, valid_tot_loss : 0.0014, 
epoch 318 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001326, valid_cro_loss : 0.0000, valid_tot_loss : 0.0013, 
epoch 319 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001281, valid_cro_loss : 0.0000, valid_tot_loss : 0.0013, 
epoch 320 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001246, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.2216, accuracy: 0.4429, 
epoch 321 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001327, valid_cro_loss : 0.0000, valid_tot_loss : 0.0013, 
epoch 322 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001288, valid_cro_loss : 0.0000, valid_tot_loss : 0.0013, 
epoch 323 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001256, valid_cro_loss : 0.0000, valid_tot_loss : 0.0013, 
epoch 324 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001229, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 325 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001206, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 326 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001187, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 327 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001172, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 328 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001159, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 329 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001148, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 330 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001140, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.1614, accuracy: 0.4563, 
epoch 331 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001133, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 332 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001127, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 333 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001122, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 334 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001117, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 335 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001113, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 336 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001110, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 337 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001108, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 338 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001106, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 339 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001104, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 340 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001103, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.1554, accuracy: 0.4590, 
epoch 341 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001201, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 342 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001184, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 343 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001169, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 344 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001157, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 345 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001147, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 346 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001139, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 347 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001133, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 348 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001127, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 349 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001122, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 350 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001118, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.1474, accuracy: 0.4636, 
epoch 351 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001114, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 352 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001111, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 353 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001109, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 354 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001107, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 355 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001105, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 356 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001103, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 357 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001102, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 358 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001101, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 359 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001100, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 360 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001099, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.1438, accuracy: 0.4629, 
epoch 361 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001189, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 362 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001173, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 363 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001159, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 364 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001148, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 365 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001138, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 366 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001131, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 367 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001124, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 368 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001119, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 369 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001115, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 370 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001111, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.1380, accuracy: 0.4590, 
epoch 371 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001108, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 372 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001105, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 373 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001103, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 374 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001101, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 375 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001100, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 376 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001099, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 377 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001098, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 378 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001097, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 379 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001096, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 380 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001095, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
train loss: 0.4673, accuracy: 0.8942, valid loss: 2.1361, accuracy: 0.4607, 
epoch 381 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001184, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 382 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001168, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 383 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001155, valid_cro_loss : 0.0000, valid_tot_loss : 0.0012, 
epoch 384 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001144, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
epoch 385 summary: train_cos_loss : 0.001097, train_cro_loss : 0.4670, train_tot_loss : 0.0011, valid_cos_loss : 0.001135, valid_cro_loss : 0.0000, valid_tot_loss : 0.0011, 
